animal_id,sex,age,date,svl,tail-length,body-mass,feeding,,,,
102/8A,male,4.7,5/17/17,18.1,25,275,high,,,,
102/0B,female,NA,5/16/02,22,29.6,400,high,,,,
102/0B,female,NA,5/19/03,21,29.3,415,high,,,,
102/0B,female,NA,5/14/04,22.6,30.8,400,high,,,,
102/0B,female,NA,4/2/10,25.6,33.7,635,high,,,,
102/0B,female,NA,5/22/15,27.3,35.1,635,high,,,,
102/0B,female,NA,5/18/16,28.1,35.4,715,high,,,,
103B,female,NA,3/20/94,31,39.9,1105,high,,,,
103B,female,NA,3/11/98,30.5,41.2,1050,high,,,,
103B,female,NA,3/20/00,30.5,40,1103,high,,,,
103B,female,NA,5/10/01,32,42,1165,high,,,,
103B,female,NA,7/4/01,32,NA,NA,high,,,,
103B,female,NA,5/15/02,32,41.2,1100,high,,,,
103B,female,NA,7/9/02,32,NA,NA,high,,,,
103B,female,NA,5/12/10,32.5,40.8,1405,high,,,,
103/6A,male,5.7,5/22/15,18.5,25.7,272,high,,,,
103/6A,male,6.7,5/22/16,20,27.2,295,high,,,,
103/6A,male,9.7,5/18/19,25,33.7,695,high,,,,
103/7A,female,NA,5/22/15,21.4,28.7,350,high,,,,
103/7A,female,NA,5/17/17,22.4,30.1,491,high,,,,
103/7A,female,NA,5/17/19,24.4,31.4,525,high,,,,
103/8A,male,NA,5/22/15,20.8,NA,378,high,,,,
103/8A,male,NA,5/20/16,23.9,NA,575,high,,,,
103/8A,male,NA,9/2/16,24,NA,540,high,,,,
103/8A,male,NA,5/14/17,24.8,NA,580,high,,,,
103/0C,female,1.8,7/1/02,12,17,64.5,high,,,,
103/0C,female,4.7,5/14/05,16.4,24.1,210,high,,,,
103/0C,female,7.7,5/11/08,24,33.7,575,high,,,,
103/0C,female,8.7,5/18/09,25.5,35.9,597,high,,,,
103/0C,female,9.7,5/12/10,26.8,37.1,763,high,,,,
103/0C,female,10.7,5/16/11,28.4,38.4,895,high,,,,
103/0C,female,11.6,4/20/12,27.6,39,950,high,,,,
103/0C,female,12.7,5/17/13,29.2,39.2,1040,high,,,,
104C,female,1.8,7/7/01,13.5,19.4,NA,high,,,,
104E,female,2.7,5/22/16,NA,NA,NA,high,,,,
104E,female,3.7,5/16/17,15,NA,123,high,,,,
104E,female,5.7,5/23/19,17.8,NA,233,high,,,,
104/7A,female,NA,5/22/15,23.9,33.3,555,high,,,,
104/7A,female,NA,5/19/16,24.7,34.4,650,high,,,,
104/7A,female,NA,5/16/19,27.1,37,820,high,,,,
104/8A,female,NA,5/22/15,24.9,32.2,447,high,,,,
104/9A,male,NA,5/22/15,26.2,33.9,645,high,,,,
104/9A,male,NA,5/20/16,26.5,34,685,high,,,,
104/9A,male,NA,5/18/19,28,34.8,705,high,,,,
105B,female,6.5,3/20/94,19.6,26.7,275,high,,,,
105B,female,7.5,3/18/95,20,27,278,high,,,,
105B,female,10.5,3/10/98,23,32.4,580,high,,,,
105B,female,12.5,3/20/00,27.5,36.8,900,high,,,,
105B,female,13.7,5/10/01,28.2,37.8,980,high,,,,
105B,female,NA,7/9/01,28.2,NA,NA,high,,,,
105B,female,14.7,5/20/02,29.5,38.3,950,high,,,,
105D,female,NA,7/5/01,23.1,30.4,NA,high,,,,
105F,female,NA,5/17/19,26,34.2,725,high,,,,
105/6A,female,2.7,5/19/16,14.2,19.6,90,high,,,,
105/6A,female,5.7,5/18/19,20,28.5,360,high,,,,
105/7A,female,2.7,5/19/16,14.7,20.4,150,high,,,,
105/8A,female,2.7,5/19/16,13.6,19,115,high,,,,
105/9A,female,2.7,5/19/16,14.2,20,108,high,,,,
105/0A,male,NA,3/20/94,25.2,32.6,602,high,,,,
105/0A,male,NA,3/20/00,27,34.8,795,high,,,,
105/0A,male,NA,5/15/03,27.9,36,678,high,,,,
105/0B,female,NA,3/19/95,28.5,37.5,870,high,,,,
105/0B,female,NA,3/13/98,28.8,38.7,1020,high,,,,
105/0B,female,NA,6/22/01,28.5,36,NA,high,,,,
105/0B,female,NA,6/27/02,27.6,36.1,800,high,,,,
106C,male,NA,5/10/01,27.2,36.7,705,high,,,,
106C,male,NA,5/15/02,27.4,36.1,738,high,,,,
106C,male,NA,5/15/03,28,37,820,high,,,,
106E,male,NA,5/18/19,21.5,41.6,NA,high,,,,
107D,female,5.7,5/18/19,19.2,26.3,276,high,,,,
107/0C,female,3.8,6/30/02,16.5,23.2,155,high,,,,
107/0C,female,9.7,5/16/08,23.1,30.8,439,high,,,,
107/0C,female,14.7,5/21/13,25,33.4,625,high,,,,
107/0C,female,16.7,5/19/15,25.3,33.6,608,high,,,,
107/0C,female,18.7,5/17/17,26.2,33.8,700,high,,,,
108C,female,NA,3/11/98,24.5,33.5,550,high,,,,
108C,female,NA,3/20/00,26.3,35,735,high,,,,
108C,female,NA,5/9/01,26.8,35.2,760,high,,,,
108C,female,NA,5/15/02,29,37,970,high,,,,
108C,female,NA,7/6/02,29,NA,NA,high,,,,
108C,female,NA,5/15/03,29,36.8,955,high,,,,
108C,female,NA,5/11/04,28.2,37.8,827,high,,,,
108D,male,0.8,7/7/01,11.2,15.9,NA,high,,,,
108/0A,male,NA,3/20/94,28.6,38.4,1048,high,,,,
108/0A,male,NA,3/21/96,30.3,40.2,1130,high,,,,
108/0A,male,NA,3/11/98,30.8,40.9,1200,high,,,,
108/0A,male,NA,6/30/01,32.1,40.9,NA,high,,,,
108/0A,male,NA,5/12/08,32.3,41.3,995,high,,,,
108/0B,female,NA,3/13/98,27.5,37.9,900,high,,,,
108/0B,female,NA,5/10/01,29,38,885,high,,,,
108/0B,female,NA,5/16/02,28.8,38.6,870,high,,,,
108/0B,female,NA,5/12/04,31,39.1,1163,high,,,,
109A,male,NA,3/19/86,30.48,43.18,1347,high,,,,
109A,male,NA,5/10/01,31,40.5,1110,high,,,,
109A,male,NA,6/26/01,32,40,NA,high,,,,
109A,male,NA,6/29/02,31.5,40.8,1245,high,,,,
109A,male,NA,5/17/03,32,41.5,1114,high,,,,
109A,male,NA,3/28/08,32.2,42.3,1420,high,,,,
109B,female,NA,3/11/98,27.5,37.5,770,high,,,,
109B,female,NA,3/20/00,28.5,38.5,945,high,,,,
109B,female,NA,5/10/01,30.1,39.2,1035,high,,,,
109B,female,NA,5/15/02,30,38.7,922,high,,,,
109B,female,NA,5/17/03,30.7,39.2,1209,high,,,,
109B,female,NA,5/12/04,31.5,39.2,1131,high,,,,
109C,female,NA,7/5/01,25.1,31.6,NA,high,,,,
109C,female,NA,7/8/02,25,32.3,560,high,,,,
109C,female,NA,5/17/03,24.5,32.2,465,high,,,,
109D,female,NA,5/18/19,21.6,29.6,385,high,,,,
110A,female,NA,3/20/94,26,34.2,588,high,,,,
110A,female,NA,3/18/95,26.5,34.7,610,high,,,,
110A,female,NA,3/11/98,28.1,36.4,860,high,,,,
110A,female,NA,3/20/00,28.5,39,1010,high,,,,
110A,female,NA,5/10/01,29.8,38.5,1115,high,,,,
110A,female,NA,5/15/02,30.5,38.9,1140,high,,,,
110A,female,NA,7/5/02,30.5,NA,NA,high,,,,
110A,female,NA,5/11/04,31,39,1063,high,,,,
110A,female,NA,5/13/05,30.7,39.6,1055,high,,,,
110A,female,NA,5/13/08,30.5,39.5,830,high,,,,
110A,female,NA,5/18/09,30.8,39,900,high,,,,
110A,female,NA,5/18/13,30.8,39.1,923,high,,,,
110A,female,NA,5/18/15,30,39.7,883,high,,,,
110A,female,NA,5/19/16,30.6,39.1,947,high,,,,
110/6A,female,NA,5/22/15,26.5,36.1,742,high,,,,
110/7A,female,NA,5/22/15,24.9,33.6,660,high,,,,
110/8A,female,NA,5/22/15,21,29.9,400,high,,,,
110/9A,male,NA,5/22/15,21.6,30.5,432,high,,,,
110/0A,male,NA,3/20/94,25,30.6,565,high,,,,
110/0A,male,NA,5/13/01,28,36.2,910,high,,,,
110/0A,male,NA,5/17/02,29.5,37.2,915,high,,,,
110/0A,male,NA,5/12/04,31.5,38.3,1050,high,,,,
110/0A,male,NA,5/13/05,32.9,39.9,1235,high,,,,
110/0A,male,NA,5/18/09,33.6,42.1,1592,high,,,,
110/0A,male,NA,5/18/13,36.5,43.5,1693,high,,,,
110/0A,male,NA,5/18/15,38,43.2,2184,high,,,,
110/0B,female,0.8,6/26/01,10.7,15.5,NA,high,,,,
112A,female,7.5,3/20/94,22,29.7,402,high,,,,
112A,female,9.5,3/22/96,23.2,31.6,520,high,,,,
112A,female,11.5,3/11/98,24.5,32.9,690,high,,,,
112A,female,13.5,3/20/00,27,35.6,625,high,,,,
112A,female,14.7,5/10/01,28.2,37.2,940,high,,,,
112A,female,15.7,5/16/02,28.5,37.5,925,high,,,,
112A,female,16.7,5/15/03,29,38,1029,high,,,,
112A,female,17.7,5/13/04,29.6,37.9,982,high,,,,
112B,male,4.8,7/8/01,17.9,24.3,NA,high,,,,
112C,female,2.7,5/17/19,13.8,19.4,120,high,,,,
112/0A,female,NA,7/3/02,24,31.6,490,high,,,,
112/0B,male,NA,7/5/02,27.1,37.5,850,high,,,,
112/0B,male,NA,5/13/04,28.2,37.2,788,high,,,,
113A,male,2.5,3/20/94,14.5,18.7,130,high,,,,
113A,male,4.5,3/22/96,17,21,190,high,,,,
113A,male,8.5,3/20/00,24,30.2,555,high,,,,
113A,male,9.7,5/10/01,25.2,32.4,670,high,,,,
113A,male,10.7,5/15/02,28.2,36,950,high,,,,
113A,male,11.7,5/14/03,31,38.1,1295,high,,,,
113A,male,12.7,5/12/04,32.5,40,1380,high,,,,
113A,male,13.7,5/13/05,34.4,41.5,1795,high,,,,
113A,male,16.7,5/11/08,38.4,45.4,2453,high,,,,
113A,male,18.7,5/15/10,41.5,45.8,3038,high,,,,
113A,male,21.7,5/21/13,42.5,46,2680,high,,,,
113A,male,23.7,5/22/15,42.3,46.5,2708,high,,,,
113B,female,NA,3/11/98,28.2,36.3,850,high,,,,
113B,female,NA,3/20/00,28,37.3,875,high,,,,
113B,female,NA,5/9/01,30.2,38.5,1110,high,,,,
113B,female,NA,7/3/01,30.2,NA,NA,high,,,,
113B,female,NA,5/15/02,30.6,39.1,1083,high,,,,
113B,female,NA,5/14/03,31.1,39.2,1241,high,,,,
113B,female,NA,5/11/04,31.5,39.5,1085,high,,,,
113B,female,NA,5/13/05,31.4,39.5,1190,high,,,,
113B,female,NA,5/12/08,32.5,39.7,1347,high,,,,
113B,female,NA,5/19/09,32.7,40,1325,high,,,,
113B,female,NA,5/13/10,33.2,40.2,1157,high,,,,
113B,female,NA,5/19/11,32.5,40,1210,high,,,,
113B,female,NA,5/17/16,32.8,40.2,1176,high,,,,
114B,male,2.7,5/16/02,14.6,19.9,141,high,,,,
114B,male,4.7,5/12/04,18.5,25.6,278,high,,,,
114B,male,5.7,5/13/05,21,28.7,384,high,,,,
114B,male,8.7,5/13/08,28.5,38,900,high,,,,
114B,male,9.7,5/18/09,30.5,40.4,1257,high,,,,
114B,male,10.7,5/13/10,33.2,43,1455,high,,,,
114B,male,15.7,5/22/15,36.5,45.6,1705,high,,,,
114B,male,16.7,5/22/16,37.4,46.8,2083,high,,,,
114/0A,male,NA,7/8/02,24.2,31.8,475,high,,,,
114/0B,female,NA,7/8/02,24.5,34.1,710,high,,,,
114/0B,female,NA,5/16/05,26.7,35.5,734,high,,,,
114/0B,female,NA,5/12/08,27.9,37.2,820,high,,,,
114/0B,female,NA,5/14/10,28.5,37.1,842,high,,,,
114/0B,female,NA,5/16/11,28.5,37.8,675,high,,,,
114/0B,female,NA,5/17/13,28.8,38,833,high,,,,
114/0B,female,NA,5/18/15,29,38.1,NA,high,,,,
114/0B,female,NA,5/20/16,21,28.3,NA,high,,,,
115B,male,NA,3/11/98,30.2,36.8,1215,high,,,,
115B,male,NA,3/19/00,36.2,42.5,2175,high,,,,
115B,male,NA,6/22/01,40.3,44.2,NA,high,,,,
115B,male,NA,6/20/02,42,45,2900,high,,,,
115D,female,NA,7/4/02,26.5,33.3,630,high,,,,
115E,male,NA,5/17/19,30.5,39.5,1155,high,,,,
115/0A,male,NA,7/8/02,21.7,29.2,395,high,,,,
115/0B,female,4.8,7/9/02,18.5,25.7,265,high,,,,
115/0B,female,6.7,5/13/04,20.1,28,307,high,,,,
115/0B,female,15.7,5/21/13,27.5,34.7,720,high,,,,
116B,female,8.5,3/13/98,23.4,31.5,440,high,,,,
116B,female,10.5,3/20/00,24.5,32.8,645,high,,,,
116B,female,11.7,5/10/01,25.5,33,640,high,,,,
116B,female,12.7,5/15/02,26,34.8,754,high,,,,
116B,female,13.7,5/14/03,28,36,914,high,,,,
116B,female,14.7,5/12/04,28.6,35.9,840,high,,,,
116B,female,15.7,5/14/05,29.2,36.2,1000,high,,,,
116B,female,18.7,5/12/08,29.2,36,911,high,,,,
116B,female,19.7,5/18/09,29.9,37.1,1080,high,,,,
116B,female,20.7,5/14/10,29.8,36.8,818,high,,,,
116B,female,21.7,5/16/11,30,36.7,938,high,,,,
116B,female,26.7,5/19/16,29.8,36.6,885,high,,,,
116B,female,27.7,5/17/17,30.1,36.3,850,high,,,,
116C,male,NA,5/17/19,27.5,35.5,690,high,,,,
117B,male,NA,5/12/04,32,42,1102,high,,,,
117C,female,NA,5/18/16,27,36.3,780,high,,,,
117C,female,NA,9/2/16,25.9,35.7,695,high,,,,
117C,female,NA,5/14/17,27.7,36.5,675,high,,,,
117C,female,NA,9/2/18,28.9,37.3,820,high,,,,
117D,male,NA,5/17/19,24.5,32.7,585,high,,,,
118A,female,NA,3/10/98,25.8,34,740,high,,,,
118A,female,NA,3/20/00,28,36,935,high,,,,
118A,female,NA,5/10/01,29.3,37.2,1050,high,,,,
118A,female,NA,5/15/02,30.4,38.1,1115,high,,,,
118A,female,NA,5/13/04,31,38.7,1153,high,,,,
118A,female,NA,5/13/05,31.5,38.2,1293,high,,,,
118B,male,NA,5/10/01,29,37,990,high,,,,
118B,male,NA,5/17/02,28.5,37.3,959,high,,,,
118B,male,NA,5/13/04,29.2,37.1,835,high,,,,
118B,male,NA,1/7/05,29.6,37.5,986,high,,,,
118C,female,0.8,7/3/01,11.2,15.7,48.7,high,,,,
118D,female,NA,5/17/19,19.5,27.2,295,high,,,,
119B,female,8.5,3/13/98,23.5,31,500,high,,,,
119B,female,11.5,6/25/01,26.2,33.1,NA,high,,,,
119B,female,12.8,6/21/02,25.9,33.3,727,high,,,,
119B,female,14.7,5/12/04,27.5,34.5,720,high,,,,
119B,female,20.7,5/13/10,29.4,36,883,high,,,,
119D,male,NA,5/16/05,31.2,40.2,885,high,,,,
119E,male,NA,5/18/19,27,38,835,high,,,,
120C,male,NA,5/12/01,27.8,36.7,915,high,,,,
120C,male,NA,5/15/02,29,39.1,984,high,,,,
120C,male,NA,5/15/03,31.6,39.5,1237,high,,,,
120C,male,NA,5/12/04,32.7,40.5,1330,high,,,,
120C,male,NA,5/13/05,34.9,42.3,1626,high,,,,
120/0A,male,4.7,5/21/13,17.6,25,195,high,,,,
120/0A,male,7.7,5/22/16,19.7,27.2,299,high,,,,
121A,female,7.5,3/19/86,22.23,31.43,508,high,,,,
121A,female,9.5,3/20/88,25.4,35.56,715,high,,,,
121A,female,11.5,3/21/90,27.31,38.1,844,high,,,,
121A,female,13.5,3/21/92,28.89,39.05,1030,high,,,,
121A,female,14.5,3/12/93,28.2,39.2,1060,high,,,,
121A,female,15.5,3/19/94,30.2,39.7,1050,high,,,,
121A,female,16.5,3/18/95,31.5,40.5,1160,high,,,,
121A,female,17.5,3/22/96,30.7,40.1,1130,high,,,,
121A,female,19.5,3/11/98,31.5,40.7,1170,high,,,,
121A,female,21.5,3/20/00,32,41,1120,high,,,,
121A,female,22.7,5/10/01,32.5,41,1275,high,,,,
121A,female,22.8,7/10/01,33.2,NA,NA,high,,,,
121A,female,23.7,5/17/02,32,40.8,1218,high,,,,
121A,female,23.8,6/29/02,32.4,41.3,1360,high,,,,
121A,female,24.7,5/19/03,33,41.6,1495,high,,,,
121A,female,25.7,5/11/04,33,42,1415,high,,,,
121A,female,27.5,3/23/06,NA,NA,NA,high,,,,
121A,female,29.7,5/11/08,34,42.3,1345,high,,,,
121A,female,30.7,5/18/09,33.7,43.1,1460,high,,,,
121A,female,31.7,5/13/10,33.7,42.8,1545,high,,,,
121A,female,34.7,5/18/13,33.2,42.8,1280,high,,,,
121A,female,36.7,5/19/15,33.8,42.4,1305,high,,,,
121A,female,37.7,5/19/16,33.8,43.4,1289,high,,,,
121A,female,38.7,5/16/17,34,42.5,1055,high,,,,
121B,female,8.5,3/19/94,24.8,34.8,719,high,,,,
121B,female,14.5,3/20/00,29,38,900,high,,,,
121B,female,15.7,5/10/01,29.2,39.6,1050,high,,,,
121B,female,17.7,5/15/03,33,44.2,1142,high,,,,
121B,female,19.7,5/13/05,33.8,44.1,1304,high,,,,
121B,female,22.5,3/28/08,33.1,44,1645,high,,,,
121B,female,22.7,5/11/08,34,44.5,1540,high,,,,
121B,female,23.7,5/18/09,35.5,45.3,2000,high,,,,
121B,female,24.7,5/12/10,37.3,44.5,2157,high,,,,
121C,male,NA,5/10/01,32.5,43.4,1385,high,,,,
121C,male,NA,6/17/02,33.2,43.5,1210,high,,,,
122B,female,7.5,3/13/98,22.8,NA,550,high,,,,
122B,female,10.7,5/14/01,25,NA,530,high,,,,
122B,female,11.7,5/16/02,24.5,NA,501,high,,,,
122D,female,NA,5/17/19,26,32.6,695,high,,,,
123C,female,NA,5/17/19,21.5,30.7,408,high,,,,
124C,female,4.7,5/18/19,16.8,23.4,190,high,,,,
125D,female,NA,5/17/19,26.5,35.3,765,high,,,,
126B,female,NA,3/19/00,27.2,34.5,905,high,,,,
126B,female,NA,5/10/01,27.5,35.2,890,high,,,,
126B,female,NA,5/15/02,28.5,36,878,high,,,,
126B,female,NA,7/12/02,NA,NA,NA,high,,,,
126B,female,NA,5/15/03,29.7,35,1002,high,,,,
126B,female,NA,5/12/04,29,35.6,880,high,,,,
126C,female,5.7,5/19/16,19.1,26,280,high,,,,
126C,female,6.7,5/14/17,20,26.7,195,high,,,,
127A,female,1.5,3/20/94,13,18.1,80,high,,,,
127A,female,7.5,3/23/00,18.8,26.5,264,high,,,,
127A,female,11.7,5/14/04,19.3,26.8,235,high,,,,
127A,female,18.7,5/17/11,26.7,36.2,680,high,,,,
127A,female,23.7,5/20/16,28.8,38.4,921,high,,,,
128B,female,NA,3/20/00,27,35.5,NA,high,,,,
128B,female,NA,5/13/01,27.5,35.2,775,high,,,,
128B,female,NA,5/16/02,28,35.2,816,high,,,,
128B,female,NA,5/14/03,28,36,870,high,,,,
128B,female,NA,5/12/04,28.5,36.1,765,high,,,,
128B,female,NA,5/12/08,30.2,37.2,1047,high,,,,
128B,female,NA,5/18/09,30.1,37.4,1082,high,,,,
128B,female,NA,5/14/10,30,38,302,high,,,,
129A,male,6.5,3/20/94,20.3,26.3,332,high,,,,
129A,male,10.5,3/11/98,22.7,29.5,470,high,,,,
129A,male,12.5,3/20/00,25,31.3,705,high,,,,
129A,male,13.7,5/10/01,25.5,33,755,high,,,,
129A,male,16.7,5/12/04,29.3,36.7,946,high,,,,
129A,male,23.7,5/19/11,31.5,37.5,1000,high,,,,
129A,male,25.7,5/21/13,32.1,37.7,1007,high,,,,
129A,male,27.7,5/22/15,31.6,36,1015,high,,,,
129B,female,NA,3/20/00,26,35.7,700,high,,,,
129B,female,NA,5/10/01,27.4,36.5,840,high,,,,
129B,female,NA,5/15/02,29.5,38,883,high,,,,
129B,female,NA,5/17/03,29.1,38.2,1015,high,,,,
129B,female,NA,5/12/04,30,38.8,861,high,,,,
129B,female,NA,5/11/08,30.5,39,1145,high,,,,
129B,female,NA,5/18/09,31.1,39.8,1150,high,,,,
129B,female,NA,5/13/10,31.5,39.7,1025,high,,,,
129D,female,5.7,5/22/15,19.2,26.9,430,high,,,,
129D,female,6.7,5/19/16,20.7,29.5,388,high,,,,
129D,female,7.7,5/14/17,22.5,NA,495,high,,,,
130C,male,NA,5/18/19,27.8,36.7,800,high,,,,
130/0A,male,4.7,5/21/13,18,25.1,218,high,,,,
130/0A,male,6.7,5/19/15,21.1,29,385,high,,,,
130/0A,male,7.7,5/19/16,22.2,31.7,455,high,,,,
130/0A,male,8.7,5/14/17,23.1,31.9,494,high,,,,
130/0A,male,10.7,5/18/19,26.5,36.5,777,high,,,,
131B,female,7.5,3/20/94,22.6,29.8,445,high,,,,
131B,female,8.5,3/19/95,23,30,420,high,,,,
131B,female,13.5,3/20/00,25.8,34,660,high,,,,
131B,female,14.7,5/10/01,26.2,34.7,680,high,,,,
131B,female,15.7,5/16/02,26.6,35,692,high,,,,
131B,female,16.7,5/17/03,28.2,35.5,842,high,,,,
131C,female,3.8,6/25/02,16.2,23.1,154,high,,,,
131C,female,9.7,5/13/08,22,29.9,440,high,,,,
131D,male,NA,5/18/19,24.8,34.4,550,high,,,,
132/9A,female,NA,5/22/15,20.6,28.3,360,high,,,,
132/9A,female,NA,5/14/17,24,32.6,595,high,,,,
132/9A,female,NA,5/17/19,27.2,35.6,797,high,,,,
133C,female,NA,3/20/00,30.5,40.5,840,high,,,,
133C,female,NA,5/9/01,30.4,40.8,880,high,,,,
133C,female,NA,5/15/02,29.7,41.2,823,high,,,,
133D,female,0.8,7/1/01,11.6,16.4,NA,high,,,,
134D,male,NA,3/11/98,24.4,31.7,550,high,,,,
134D,male,NA,3/20/00,29.5,36.5,995,high,,,,
134D,male,NA,5/10/01,30,37.8,1095,high,,,,
134D,male,NA,5/15/02,33,39.4,1300,high,,,,
134D,male,NA,5/14/03,35.8,41,1751,high,,,,
134D,male,NA,5/13/04,36.7,42.7,1902,high,,,,
134D,male,NA,5/16/05,37.1,43.2,2202,high,,,,
134D,male,NA,3/28/08,38.5,40.9,2320,high,,,,
134D,male,NA,5/13/10,39.2,41.2,2144,high,,,,
134D,male,NA,5/16/11,39.2,40,2230,high,,,,
135B,male,5.5,3/11/98,20,27.7,330,high,,,,
135B,male,7.5,3/20/00,24,33.7,600,high,,,,
135B,male,8.7,5/10/01,26.4,36.8,780,high,,,,
135B,male,9.7,5/15/02,28.2,39.1,945,high,,,,
135B,male,10.7,5/14/03,31.6,41.5,1377,high,,,,
135B,male,11.7,5/12/04,34.5,43.4,1530,high,,,,
135B,male,12.7,5/13/05,36,43.2,1875,high,,,,
135B,male,13.5,3/23/06,NA,NA,NA,high,,,,
135B,male,15.7,5/12/08,38.5,45.9,2303,high,,,,
135B,male,16.7,5/18/09,38.3,46,2340,high,,,,
135B,male,17.5,4/2/10,37.1,46.7,2360,high,,,,
135B,male,17.7,5/13/10,39.1,45.7,2394,high,,,,
135B,male,18.7,5/19/11,39.3,47.2,2535,high,,,,
136C,female,NA,5/17/02,22.5,28.2,372,high,,,,
136C,female,NA,5/17/03,22.8,28.5,407,high,,,,
136C,female,NA,5/21/13,28.9,36.4,863,high,,,,
136D,female,2.7,5/20/16,14.4,20.5,120,high,,,,
136D,female,5.7,5/17/19,17.5,25.7,252,high,,,,
137E,female,3.7,5/20/16,16,21.9,145,high,,,,
138D,male,NA,5/18/19,22,29.9,440,high,,,,
139D,female,NA,5/17/19,23.8,33.2,565,high,,,,
140B,male,NA,3/11/98,30,38.5,920,high,,,,
140B,male,NA,3/20/00,29.3,39.2,1140,high,,,,
140B,male,NA,5/13/01,29.8,38.6,840,high,,,,
140B,male,NA,6/27/02,29.5,39.5,895,high,,,,
140B,male,NA,5/19/03,29.5,38.5,921,high,,,,
140B,male,NA,5/15/05,30,39.1,865,high,,,,
140B,male,NA,5/12/08,30,39.1,1045,high,,,,
140B,male,NA,5/12/10,31.4,40.5,1457,high,,,,
140C,female,NA,6/30/01,27.8,36.6,NA,high,,,,
140D,female,NA,5/18/19,25.8,33,525,high,,,,
140/0A,female,6.5,3/23/88,20.32,28.58,365,high,,,,
140/0A,female,8.5,3/23/90,23.18,32.07,505,high,,,,
140/0A,female,10.5,3/21/92,25.72,34.29,652,high,,,,
140/0A,female,11.5,3/12/93,26.3,35.3,710,high,,,,
140/0A,female,12.5,3/19/94,27,36.3,770,high,,,,
140/0A,female,13.5,3/18/95,28.3,36.5,815,high,,,,
140/0A,female,14.5,3/22/96,28.2,37.5,840,high,,,,
140/0A,female,16.5,3/10/98,29.2,38.1,1000,high,,,,
140/0A,female,18.5,3/20/00,30,39,1040,high,,,,
140/0A,female,19.7,5/9/01,31,39.5,1260,high,,,,
140/0A,female,19.8,7/7/01,31,NA,NA,high,,,,
140/0A,female,20.7,5/15/02,30.5,39.7,1036,high,,,,
140/0A,female,20.8,6/25/02,31.7,39.6,1050,high,,,,
140/0A,female,21.7,5/15/03,31.8,39.6,1289,high,,,,
140/0A,female,22.7,5/11/04,32.1,39.5,1195,high,,,,
140/0A,female,23.7,5/13/05,31.1,40,1170,high,,,,
140/0A,female,26.7,5/11/08,32.2,40.1,1158,high,,,,
140/0A,female,27.7,5/18/09,32.5,40.3,1297,high,,,,
140/0A,female,28.7,5/12/10,32.9,40.9,1180,high,,,,
140/0A,female,29.7,5/16/11,32.5,40.7,1197,high,,,,
140/0A,female,30.6,4/20/12,31.5,40.2,1030,high,,,,
141B,female,NA,3/23/88,29.85,NA,1150,high,,,,
141B,female,NA,3/21/92,33.02,NA,1707,high,,,,
141B,female,NA,3/12/93,34.6,NA,1748,high,,,,
141B,female,NA,3/19/94,35.2,NA,1880,high,,,,
141B,female,NA,3/19/95,36,NA,1888,high,,,,
141B,female,NA,3/22/96,35.8,NA,1888,high,,,,
141B,female,NA,3/11/98,35.5,NA,1930,high,,,,
141B,female,NA,3/20/00,36,NA,2135,high,,,,
141B,female,NA,5/13/01,37.2,NA,2040,high,,,,
141B,female,NA,6/21/01,37.2,NA,NA,high,,,,
141B,female,NA,5/15/02,36.5,NA,2035,high,,,,
141B,female,NA,6/24/02,36.5,NA,NA,high,,,,
141B,female,NA,5/19/03,37,NA,2388,high,,,,
141B,female,NA,5/12/04,38,NA,2220,high,,,,
141B,female,NA,5/14/05,38,NA,2190,high,,,,
141B,female,NA,5/12/08,36.7,NA,1600,high,,,,
141B,female,NA,5/19/09,37.5,NA,1750,high,,,,
141B,female,NA,5/14/10,37.4,NA,1845,high,,,,
141B,female,NA,5/17/11,37,NA,1525,high,,,,
141B,female,NA,5/16/13,36.7,NA,1480,high,,,,
141B,female,NA,5/18/15,36.5,NA,NA,high,,,,
141C,female,NA,6/29/01,25.7,35,NA,high,,,,
141D,male,5.8,6/28/02,19.4,25.6,285,high,,,,
141D,male,6.7,5/19/03,20,26.4,340,high,,,,
141D,male,7.7,5/16/04,20.8,27.2,370,high,,,,
141E,male,NA,5/18/19,22.8,30.1,482,high,,,,
142B,female,7.5,3/20/00,21.2,29.5,340,high,,,,
142B,female,8.8,6/29/01,22,30.1,NA,high,,,,
142B,female,9.8,6/25/02,21.8,29.6,NA,high,,,,
142C,female,NA,5/23/19,19.3,27,255,high,,,,
143B,male,5.5,3/11/98,19.7,26.9,280,high,,,,
143B,male,7.5,3/20/00,23.5,31.5,460,high,,,,
143B,male,8.7,5/10/01,25,34.7,580,high,,,,
143B,male,9.7,5/15/02,27.5,37.1,722,high,,,,
143B,male,10.7,5/15/03,30.6,39.7,1102,high,,,,
143B,male,11.7,5/11/04,33,41.7,1320,high,,,,
143B,male,12.7,5/13/05,34.2,43.2,1580,high,,,,
143C,female,NA,6/29/01,20,27.9,NA,high,,,,
143C,female,NA,5/16/04,22.5,31.3,450,high,,,,
143C,female,NA,5/13/05,23.5,32.5,518,high,,,,
143C,female,NA,5/19/09,26.8,35.7,853,high,,,,
143C,female,NA,5/13/10,26.7,36.3,740,high,,,,
143C,female,NA,5/16/11,28,36.4,805,high,,,,
143C,female,NA,5/22/15,28.6,36.8,892,high,,,,
144C,female,0.8,6/29/01,11.2,15.7,NA,high,,,,
